user_id,signup_date,acquisition_channel,country
U02400,2024-05-09,organic,IN
U02401,2024-04-25,paid_ads,IN
U02402,2024-05-20,referral,IN
U02403,2024-03-12,paid_ads,US
U02404,2024-06-08,referral,SG
U02405,2024-06-23,referral,IN
U02406,2024-06-05,organic,US
U02407,2024-01-31,organic,US
U02408,2024-02-02,organic,US
U02409,2024-01-25,referral,SG
U02410,2024-04-10,referral,IN
U02411,2024-04-05,organic,IN
U02412,2024-03-27,social,SG
U02413,2024-05-22,paid_ads,US
U02414,2024-04-03,referral,IN
U02415,2024-02-06,referral,IN
U02416,2024-02-20,organic,IN
U02417,2024-06-03,paid_ads,AE
U02418,2024-05-10,social,IN
U02419,2024-04-12,paid_ads,AE
U02420,2024-05-08,referral,AE
U02421,2024-01-11,paid_ads,IN
U02422,2024-01-12,referral,IN
U02423,2024-01-10,organic,IN
U02424,2024-02-05,organic,US
U02425,2024-03-26,social,US
U02426,2024-05-01,referral,IN
U02427,2024-05-12,organic,IN
U02428,2024-04-26,social,IN
U02429,2024-02-08,referral,US
U02430,2024-06-04,referral,US
U02431,2024-05-11,organic,US
U02432,2024-02-05,paid_ads,AE
U02433,2024-03-24,organic,US
U02434,2024-06-05,organic,IN
U02435,2024-03-22,referral,US
U02436,2024-02-11,referral,SG
U02437,2024-04-10,social,IN
U02438,2024-06-06,organic,IN
U02439,2024-03-17,paid_ads,SG
U02440,2024-05-31,organic,IN
U02441,2024-03-27,referral,IN
U02442,2024-05-09,paid_ads,IN
U02443,2024-05-10,organic,IN
U02444,2024-05-16,referral,US
U02445,2024-05-05,referral,IN
U02446,2024-05-24,paid_ads,IN
U02447,2024-03-17,organic,IN
U02448,2024-05-01,paid_ads,IN
U02449,2024-01-05,organic,AE
U02450,2024-04-04,organic,IN
U02451,2024-03-25,paid_ads,SG
U02452,2024-06-21,paid_ads,IN
U02453,2024-01-29,organic,US
U02454,2024-04-16,paid_ads,SG
U02455,2024-05-29,organic,IN
U02456,2024-03-19,organic,IN
U02457,2024-06-25,social,IN
U02458,2024-06-10,paid_ads,US
U02459,2024-01-07,organic,IN
U02460,2024-06-01,paid_ads,IN
U02461,2024-05-01,referral,IN
U02462,2024-03-08,social,IN
U02463,2024-06-16,referral,IN
U02464,2024-05-28,referral,IN
U02465,2024-05-27,referral,AE
U02466,2024-02-28,referral,IN
U02467,2024-01-14,organic,IN
U02468,2024-05-29,paid_ads,AE
U02469,2024-05-02,social,IN
U02470,2024-02-13,paid_ads,IN
U02471,2024-05-14,referral,IN
U02472,2024-06-10,paid_ads,US
U02473,2024-06-07,organic,AE
U02474,2024-04-07,organic,US
U02475,2024-02-07,referral,US
U02476,2024-06-23,organic,IN
U02477,2024-03-03,referral,US
U02478,2024-01-09,paid_ads,AE
U02479,2024-05-26,referral,IN
U02480,2024-06-28,organic,AE
U02481,2024-01-29,referral,IN
U02482,2024-02-18,paid_ads,IN
U02483,2024-01-05,social,IN
U02484,2024-04-22,organic,US
U02485,2024-03-21,organic,IN
U02486,2024-04-17,paid_ads,US
U02487,2024-02-08,organic,IN
U02488,2024-04-15,organic,IN
U02489,2024-06-25,paid_ads,IN
U02490,2024-02-22,paid_ads,IN
U02491,2024-04-15,referral,IN
U02492,2024-05-08,organic,IN
U02493,2024-06-05,organic,IN
U02494,2024-04-30,organic,IN
U02495,2024-01-16,paid_ads,IN
U02496,2024-06-29,paid_ads,IN
U02497,2024-02-05,organic,IN
U02498,2024-05-12,paid_ads,US
U02499,2024-02-23,referral,IN
U02500,2024-05-23,referral,IN
U02501,2024-03-24,referral,AE
U02502,2024-06-18,organic,IN
U02503,2024-05-02,organic,IN
U02504,2024-05-14,organic,US
U02505,2024-04-06,paid_ads,IN
U02506,2024-03-21,referral,SG
U02507,2024-02-14,social,IN
U02508,2024-04-27,organic,SG
U02509,2024-05-16,organic,US
U02510,2024-03-28,referral,IN
U02511,2024-05-19,paid_ads,SG
U02512,2024-03-31,paid_ads,IN
U02513,2024-06-22,referral,IN
U02514,2024-06-23,paid_ads,US
U02515,2024-06-13,social,US
U02516,2024-06-26,paid_ads,IN
U02517,2024-03-08,paid_ads,US
U02518,2024-06-05,paid_ads,US
U02519,2024-05-03,paid_ads,IN
U02520,2024-02-19,referral,IN
U02521,2024-03-04,social,IN
U02522,2024-03-12,organic,SG
U02523,2024-05-22,organic,IN
U02524,2024-03-17,organic,SG
U02525,2024-02-27,organic,AE
U02526,2024-03-17,paid_ads,US
U02527,2024-03-14,organic,SG
U02528,2024-06-29,referral,SG
U02529,2024-02-23,social,SG
U02530,2024-06-25,referral,AE
U02531,2024-06-29,social,IN
U02532,2024-05-05,organic,IN
U02533,2024-03-22,organic,IN
U02534,2024-05-02,paid_ads,SG
U02535,2024-03-30,organic,AE
U02536,2024-05-23,organic,IN
U02537,2024-03-11,paid_ads,IN
U02538,2024-03-14,paid_ads,AE
U02539,2024-02-01,organic,SG
U02540,2024-05-26,organic,IN
U02541,2024-06-22,social,US
U02542,2024-05-19,referral,US
U02543,2024-04-07,paid_ads,AE
U02544,2024-04-11,organic,IN
U02545,2024-03-29,organic,IN
U02546,2024-02-07,referral,IN
U02547,2024-03-15,referral,AE
U02548,2024-01-11,organic,IN
U02549,2024-03-14,organic,IN
U02550,2024-01-21,paid_ads,US
U02551,2024-03-29,referral,IN
U02552,2024-04-23,referral,IN
U02553,2024-06-16,social,US
U02554,2024-03-06,organic,SG
U02555,2024-05-02,organic,IN
U02556,2024-02-24,organic,IN
U02557,2024-02-21,organic,IN
U02558,2024-05-17,organic,IN
U02559,2024-03-10,paid_ads,IN
U02560,2024-05-23,referral,IN
U02561,2024-06-27,organic,IN
U02562,2024-03-10,paid_ads,IN
U02563,2024-02-05,organic,SG
U02564,2024-01-28,organic,US
U02565,2024-06-06,paid_ads,IN
U02566,2024-05-30,organic,IN
U02567,2024-03-02,referral,US
U02568,2024-03-03,referral,IN
U02569,2024-01-13,social,IN
U02570,2024-06-20,paid_ads,IN
U02571,2024-05-15,paid_ads,AE
U02572,2024-02-27,referral,IN
U02573,2024-06-12,organic,IN
U02574,2024-02-29,paid_ads,US
U02575,2024-01-14,paid_ads,AE
U02576,2024-01-26,referral,AE
U02577,2024-04-15,paid_ads,AE
U02578,2024-03-25,social,SG
U02579,2024-04-30,organic,US
U02580,2024-01-26,paid_ads,IN
U02581,2024-06-23,organic,IN
U02582,2024-02-05,paid_ads,IN
U02583,2024-01-02,social,US
U02584,2024-05-20,social,SG
U02585,2024-02-10,social,SG
U02586,2024-04-14,referral,IN
U02587,2024-06-16,paid_ads,US
U02588,2024-05-01,organic,SG
U02589,2024-05-02,paid_ads,IN
U02590,2024-06-15,organic,US
U02591,2024-02-21,paid_ads,IN
U02592,2024-03-14,social,IN
U02593,2024-03-23,referral,IN
U02594,2024-03-14,referral,SG
U02595,2024-06-14,referral,SG
U02596,2024-01-16,paid_ads,SG
U02597,2024-01-23,organic,IN
U02598,2024-06-15,referral,AE
U02599,2024-05-26,referral,AE
U02600,2024-02-29,referral,SG
U02601,2024-05-16,referral,US
U02602,2024-01-10,organic,AE
U02603,2024-02-14,paid_ads,US
U02604,2024-04-16,organic,US
U02605,2024-02-15,referral,SG
U02606,2024-01-10,referral,US
U02607,2024-04-11,referral,IN
U02608,2024-05-06,paid_ads,US
U02609,2024-02-17,paid_ads,IN
U02610,2024-03-15,paid_ads,AE
U02611,2024-01-10,organic,IN
U02612,2024-01-03,referral,US
U02613,2024-03-17,social,IN
U02614,2024-05-25,referral,US
U02615,2024-06-03,social,IN
U02616,2024-01-28,social,IN
U02617,2024-03-26,paid_ads,IN
U02618,2024-03-13,social,IN
U02619,2024-04-26,referral,IN
U02620,2024-06-13,organic,IN
U02621,2024-05-19,paid_ads,SG
U02622,2024-05-14,paid_ads,US
U02623,2024-05-06,referral,IN
U02624,2024-02-04,referral,IN
U02625,2024-05-09,paid_ads,SG
U02626,2024-04-29,organic,US
U02627,2024-03-10,referral,IN
U02628,2024-02-19,paid_ads,IN
U02629,2024-01-29,social,SG
U02630,2024-03-25,paid_ads,IN
U02631,2024-02-11,social,US
U02632,2024-04-27,organic,SG
U02633,2024-06-14,referral,US
U02634,2024-03-06,organic,IN
U02635,2024-02-17,organic,IN
U02636,2024-01-04,paid_ads,US
U02637,2024-03-27,referral,US
U02638,2024-03-16,organic,IN
U02639,2024-05-25,referral,US
U02640,2024-06-21,referral,IN
U02641,2024-02-19,paid_ads,IN
U02642,2024-02-14,paid_ads,SG
U02643,2024-06-05,referral,IN
U02644,2024-06-12,paid_ads,AE
U02645,2024-04-13,paid_ads,IN
U02646,2024-04-19,social,US
U02647,2024-05-11,referral,IN
U02648,2024-03-24,paid_ads,IN
U02649,2024-01-23,social,IN
U02650,2024-04-12,social,US
U02651,2024-06-20,referral,US
U02652,2024-01-25,organic,IN
U02653,2024-02-17,referral,IN
U02654,2024-02-05,organic,AE
U02655,2024-05-02,referral,IN
U02656,2024-03-23,organic,SG
U02657,2024-03-04,social,US
U02658,2024-01-02,organic,IN
U02659,2024-03-07,paid_ads,SG
U02660,2024-04-08,paid_ads,IN
U02661,2024-03-01,referral,IN
U02662,2024-04-24,organic,IN
U02663,2024-03-09,organic,US
U02664,2024-03-25,paid_ads,US
U02665,2024-03-18,organic,US
U02666,2024-05-29,organic,IN
U02667,2024-05-26,paid_ads,SG
U02668,2024-01-03,paid_ads,SG
U02669,2024-03-07,paid_ads,IN
U02670,2024-06-16,referral,SG
U02671,2024-04-02,referral,AE
U02672,2024-06-26,referral,IN
U02673,2024-03-01,organic,US
U02674,2024-01-16,referral,IN
U02675,2024-06-19,referral,AE
U02676,2024-01-31,referral,IN
U02677,2024-04-29,paid_ads,IN
U02678,2024-03-19,referral,IN
U02679,2024-02-10,organic,IN
U02680,2024-04-13,paid_ads,IN
U02681,2024-06-24,social,AE
U02682,2024-05-08,social,SG
U02683,2024-06-29,organic,AE
U02684,2024-03-20,referral,AE
U02685,2024-06-25,social,US
U02686,2024-01-31,referral,IN
U02687,2024-06-12,organic,IN
U02688,2024-03-16,organic,AE
U02689,2024-04-04,paid_ads,IN
U02690,2024-06-06,paid_ads,SG
U02691,2024-02-26,social,US
U02692,2024-02-26,organic,US
U02693,2024-02-04,referral,US
U02694,2024-05-02,organic,US
U02695,2024-02-09,referral,US
U02696,2024-04-26,paid_ads,US
U02697,2024-06-04,referral,US
U02698,2024-04-05,referral,IN
U02699,2024-04-16,referral,IN
U02700,2024-06-28,referral,SG
U02701,2024-05-20,referral,IN
U02702,2024-04-30,referral,AE
U02703,2024-05-17,organic,IN
U02704,2024-06-19,organic,AE
U02705,2024-02-25,organic,IN
U02706,2024-03-04,referral,IN
U02707,2024-06-23,referral,SG
U02708,2024-06-01,paid_ads,SG
U02709,2024-01-21,paid_ads,US
U02710,2024-05-14,organic,US
U02711,2024-04-24,organic,IN
U02712,2024-05-15,referral,US
U02713,2024-06-29,organic,IN
U02714,2024-04-02,referral,IN
U02715,2024-01-20,paid_ads,IN
U02716,2024-05-24,referral,IN
U02717,2024-01-29,paid_ads,IN
U02718,2024-01-16,paid_ads,US
U02719,2024-05-20,referral,US
U02720,2024-05-09,referral,IN
U02721,2024-02-21,social,US
U02722,2024-05-26,referral,IN
U02723,2024-05-17,organic,IN
U02724,2024-02-08,organic,US
U02725,2024-02-12,organic,IN
U02726,2024-03-24,organic,US
U02727,2024-05-13,organic,US
U02728,2024-04-23,paid_ads,AE
U02729,2024-01-30,social,IN
U02730,2024-06-23,organic,US
U02731,2024-02-22,organic,SG
U02732,2024-05-29,referral,IN
U02733,2024-05-05,organic,US
U02734,2024-01-24,paid_ads,IN
U02735,2024-05-10,referral,AE
U02736,2024-04-24,referral,IN
U02737,2024-01-15,referral,SG
U02738,2024-04-26,organic,IN
U02739,2024-02-03,referral,IN
U02740,2024-05-11,organic,SG
U02741,2024-04-16,organic,IN
U02742,2024-04-26,referral,IN
U02743,2024-05-24,organic,IN
U02744,2024-01-15,organic,IN
U02745,2024-05-23,referral,US
U02746,2024-04-28,paid_ads,IN
U02747,2024-06-21,organic,US
U02748,2024-03-19,referral,IN
U02749,2024-01-06,paid_ads,IN
U02750,2024-04-11,paid_ads,IN
U02751,2024-03-06,organic,IN
U02752,2024-01-01,organic,US
U02753,2024-02-25,social,SG
U02754,2024-05-28,organic,SG
U02755,2024-01-19,paid_ads,AE
U02756,2024-01-12,social,AE
U02757,2024-04-18,organic,IN
U02758,2024-03-29,social,SG
U02759,2024-06-28,organic,IN
U02760,2024-01-17,organic,SG
U02761,2024-05-18,organic,US
U02762,2024-01-16,referral,IN
U02763,2024-01-18,paid_ads,US
U02764,2024-04-30,paid_ads,IN
U02765,2024-01-09,social,IN
U02766,2024-03-14,paid_ads,SG
U02767,2024-04-14,referral,AE
U02768,2024-02-16,referral,AE
U02769,2024-02-04,organic,US
U02770,2024-06-13,referral,SG
U02771,2024-06-14,referral,US
U02772,2024-04-17,referral,AE
U02773,2024-04-05,organic,SG
U02774,2024-04-07,organic,IN
U02775,2024-04-24,paid_ads,SG
U02776,2024-04-06,referral,IN
U02777,2024-04-06,organic,SG
U02778,2024-01-21,paid_ads,SG
U02779,2024-06-23,organic,SG
U02780,2024-06-18,referral,IN
U02781,2024-05-18,organic,IN
U02782,2024-02-04,referral,AE
U02783,2024-06-16,paid_ads,US
U02784,2024-03-30,referral,IN
U02785,2024-01-31,social,SG
U02786,2024-02-15,paid_ads,IN
U02787,2024-05-17,referral,SG
U02788,2024-04-10,organic,SG
U02789,2024-05-15,referral,US
U02790,2024-02-02,paid_ads,SG
U02791,2024-02-27,paid_ads,SG
U02792,2024-01-01,social,IN
U02793,2024-01-06,organic,US
U02794,2024-03-17,paid_ads,IN
U02795,2024-04-28,paid_ads,IN
U02796,2024-06-21,social,IN
U02797,2024-05-19,social,IN
U02798,2024-04-18,social,IN
U02799,2024-05-16,paid_ads,US
U02800,2024-04-07,organic,IN
U02801,2024-02-28,organic,SG
U02802,2024-03-04,referral,SG
U02803,2024-04-27,organic,SG
U02804,2024-03-29,paid_ads,IN
U02805,2024-02-09,paid_ads,US
U02806,2024-03-11,paid_ads,IN
U02807,2024-02-18,referral,IN
U02808,2024-01-29,social,IN
U02809,2024-01-09,social,IN
U02810,2024-06-18,paid_ads,IN
U02811,2024-04-17,paid_ads,IN
U02812,2024-06-06,organic,US
U02813,2024-01-05,organic,IN
U02814,2024-03-02,organic,AE
U02815,2024-02-22,paid_ads,US
U02816,2024-01-18,organic,SG
U02817,2024-01-26,organic,IN
U02818,2024-06-01,organic,SG
U02819,2024-01-09,organic,US
U02820,2024-04-24,paid_ads,IN
U02821,2024-06-02,organic,SG
U02822,2024-06-21,referral,US
U02823,2024-06-29,social,IN
U02824,2024-01-13,referral,SG
U02825,2024-03-03,social,IN
U02826,2024-01-12,organic,US
U02827,2024-04-12,organic,AE
U02828,2024-04-22,organic,IN
U02829,2024-02-29,paid_ads,IN
U02830,2024-05-18,organic,AE
U02831,2024-02-25,referral,US
U02832,2024-01-15,paid_ads,IN
U02833,2024-02-05,organic,IN
U02834,2024-05-08,paid_ads,IN
U02835,2024-03-15,paid_ads,US
U02836,2024-02-29,organic,AE
U02837,2024-05-27,social,US
U02838,2024-03-22,organic,IN
U02839,2024-05-27,organic,AE
U02840,2024-06-02,organic,AE
U02841,2024-06-21,social,US
U02842,2024-03-23,social,US
U02843,2024-03-01,paid_ads,US
U02844,2024-03-18,social,US
U02845,2024-02-06,referral,IN
U02846,2024-06-18,paid_ads,AE
U02847,2024-05-13,paid_ads,US
U02848,2024-02-26,organic,AE
U02849,2024-04-15,referral,IN
U02850,2024-03-17,referral,IN
U02851,2024-03-11,organic,IN
U02852,2024-01-16,paid_ads,US
U02853,2024-05-22,referral,IN
U02854,2024-05-31,paid_ads,IN
U02855,2024-02-14,referral,IN
U02856,2024-06-09,referral,IN
U02857,2024-06-22,organic,US
U02858,2024-04-19,referral,SG
U02859,2024-05-22,paid_ads,IN
U02860,2024-05-06,organic,IN
U02861,2024-01-13,paid_ads,IN
U02862,2024-03-29,paid_ads,US
U02863,2024-06-13,paid_ads,US
U02864,2024-06-20,paid_ads,IN
U02865,2024-04-07,social,SG
U02866,2024-05-14,organic,SG
U02867,2024-03-22,organic,SG
U02868,2024-06-27,organic,AE
U02869,2024-04-16,organic,SG
U02870,2024-04-14,referral,IN
U02871,2024-02-08,social,IN
U02872,2024-03-17,organic,US
U02873,2024-04-06,referral,AE
U02874,2024-02-17,paid_ads,US
U02875,2024-05-17,organic,IN
U02876,2024-05-01,referral,AE
U02877,2024-03-02,referral,SG
U02878,2024-02-27,organic,US
U02879,2024-03-17,organic,IN
U02880,2024-02-06,paid_ads,SG
U02881,2024-04-28,organic,IN
U02882,2024-01-15,referral,US
U02883,2024-05-23,referral,IN
U02884,2024-04-15,organic,SG
U02885,2024-04-16,paid_ads,IN
U02886,2024-05-22,social,AE
U02887,2024-05-15,organic,AE
U02888,2024-02-04,paid_ads,IN
U02889,2024-04-09,paid_ads,SG
U02890,2024-03-03,organic,IN
U02891,2024-03-06,social,AE
U02892,2024-02-22,paid_ads,IN
U02893,2024-03-25,organic,IN
U02894,2024-06-14,referral,SG
U02895,2024-01-21,paid_ads,SG
U02896,2024-04-25,paid_ads,AE
U02897,2024-04-04,social,AE
U02898,2024-01-24,paid_ads,IN
U02899,2024-05-17,referral,IN
U02900,2024-02-18,organic,IN
U02901,2024-01-14,referral,IN
U02902,2024-03-09,organic,SG
U02903,2024-04-06,social,IN
U02904,2024-06-21,social,IN
U02905,2024-06-03,social,AE
U02906,2024-06-03,organic,IN
U02907,2024-01-11,social,SG
U02908,2024-01-19,paid_ads,IN
U02909,2024-02-18,organic,IN
U02910,2024-05-30,social,IN
U02911,2024-06-20,organic,IN
U02912,2024-05-23,referral,IN
U02913,2024-02-25,organic,US
U02914,2024-05-02,paid_ads,US
U02915,2024-02-23,paid_ads,IN
U02916,2024-03-26,paid_ads,IN
U02917,2024-03-18,organic,IN
U02918,2024-01-04,organic,AE
U02919,2024-02-24,paid_ads,SG
U02920,2024-02-18,referral,IN
U02921,2024-01-31,paid_ads,US
U02922,2024-05-02,social,US
U02923,2024-03-03,organic,US
U02924,2024-06-27,referral,SG
U02925,2024-06-03,social,AE
U02926,2024-06-29,organic,IN
U02927,2024-02-22,organic,IN
U02928,2024-04-11,organic,IN
U02929,2024-03-02,organic,US
U02930,2024-05-21,referral,IN
U02931,2024-03-23,paid_ads,IN
U02932,2024-03-13,referral,IN
U02933,2024-04-07,organic,US
U02934,2024-04-29,paid_ads,IN
U02935,2024-05-16,paid_ads,US
U02936,2024-06-15,paid_ads,IN
U02937,2024-04-01,organic,US
U02938,2024-03-19,referral,US
U02939,2024-03-07,paid_ads,US
U02940,2024-04-02,organic,IN
U02941,2024-05-11,organic,SG
U02942,2024-05-07,organic,IN
U02943,2024-04-29,referral,IN
U02944,2024-01-26,organic,AE
U02945,2024-04-30,organic,US
U02946,2024-03-22,paid_ads,IN
U02947,2024-02-22,paid_ads,IN
U02948,2024-04-04,paid_ads,SG
U02949,2024-03-21,organic,US
U02950,2024-04-15,referral,IN
U02951,2024-01-12,referral,AE
U02952,2024-05-24,social,IN
U02953,2024-02-26,referral,US
U02954,2024-02-07,social,SG
U02955,2024-01-05,organic,IN
U02956,2024-03-07,organic,IN
U02957,2024-05-21,referral,IN
U02958,2024-05-29,organic,IN
U02959,2024-05-28,organic,IN
U02960,2024-04-16,organic,SG
U02961,2024-03-16,referral,IN
U02962,2024-02-09,referral,US
U02963,2024-02-20,referral,AE
U02964,2024-03-25,paid_ads,IN
U02965,2024-02-28,referral,US
U02966,2024-04-07,organic,IN
U02967,2024-05-25,organic,IN
U02968,2024-03-03,referral,IN
U02969,2024-05-07,paid_ads,IN
U02970,2024-05-20,organic,IN
U02971,2024-06-16,organic,US
U02972,2024-06-24,referral,IN
U02973,2024-03-27,organic,US
U02974,2024-03-06,social,IN
U02975,2024-05-05,organic,US
U02976,2024-06-13,paid_ads,IN
U02977,2024-05-05,paid_ads,SG
U02978,2024-04-27,organic,IN
U02979,2024-02-13,social,IN
U02980,2024-03-31,organic,AE
U02981,2024-02-13,referral,SG
U02982,2024-02-05,organic,IN
U02983,2024-05-19,referral,IN
U02984,2024-05-05,paid_ads,SG
U02985,2024-02-17,social,SG
U02986,2024-05-18,paid_ads,IN
U02987,2024-06-13,referral,IN
U02988,2024-01-16,organic,US
U02989,2024-05-14,organic,SG
U02990,2024-01-09,social,IN
U02991,2024-01-20,paid_ads,AE
U02992,2024-06-20,organic,IN
U02993,2024-01-13,paid_ads,IN
U02994,2024-01-02,referral,US
U02995,2024-04-15,referral,IN
U02996,2024-02-05,organic,IN
U02997,2024-06-10,organic,IN
U02998,2024-02-29,paid_ads,SG
U02999,2024-01-18,paid_ads,IN
U03000,2024-02-08,organic,US
U03001,2024-01-03,organic,IN
U03002,2024-02-25,paid_ads,SG
U03003,2024-05-09,organic,IN
U03004,2024-04-26,social,IN
U03005,2024-04-05,organic,IN
U03006,2024-01-16,referral,US
U03007,2024-06-07,organic,SG
U03008,2024-06-12,referral,SG
U03009,2024-06-19,paid_ads,US
U03010,2024-06-06,organic,IN
U03011,2024-05-03,referral,IN
U03012,2024-06-17,social,IN
U03013,2024-05-04,social,IN
U03014,2024-01-05,referral,SG
U03015,2024-01-02,organic,AE
U03016,2024-05-16,referral,US
U03017,2024-05-21,referral,AE
U03018,2024-04-15,referral,AE
U03019,2024-01-04,organic,SG
U03020,2024-01-05,referral,IN
U03021,2024-05-15,organic,AE
U03022,2024-03-11,social,SG
U03023,2024-05-17,referral,IN
U03024,2024-03-14,referral,AE
U03025,2024-01-05,paid_ads,US
U03026,2024-05-08,paid_ads,IN
U03027,2024-06-27,paid_ads,IN
U03028,2024-06-21,paid_ads,IN
U03029,2024-04-20,paid_ads,US
U03030,2024-02-15,organic,IN
U03031,2024-01-28,referral,IN
U03032,2024-01-25,referral,IN
U03033,2024-05-14,social,AE
U03034,2024-02-08,paid_ads,IN
U03035,2024-03-02,organic,AE
U03036,2024-02-19,social,SG
U03037,2024-06-07,organic,SG
U03038,2024-05-14,organic,AE
U03039,2024-03-05,organic,US
U03040,2024-03-31,referral,US
U03041,2024-03-09,organic,US
U03042,2024-04-11,referral,IN
U03043,2024-01-21,organic,IN
U03044,2024-04-05,paid_ads,US
U03045,2024-04-13,referral,US
U03046,2024-04-27,organic,US
U03047,2024-05-24,organic,SG
U03048,2024-03-03,social,US
U03049,2024-06-27,referral,IN
U03050,2024-02-27,social,SG
U03051,2024-03-17,organic,AE
U03052,2024-06-24,referral,US
U03053,2024-01-21,referral,SG
U03054,2024-06-16,social,AE
U03055,2024-06-15,organic,IN
U03056,2024-01-09,paid_ads,SG
U03057,2024-01-24,social,SG
U03058,2024-04-13,referral,IN
U03059,2024-04-07,referral,IN
U03060,2024-04-06,organic,IN
U03061,2024-05-21,paid_ads,IN
U03062,2024-05-01,referral,IN
U03063,2024-01-15,social,AE
U03064,2024-06-12,referral,IN
U03065,2024-01-03,social,US
U03066,2024-06-28,paid_ads,AE
U03067,2024-02-13,referral,IN
U03068,2024-01-22,organic,US
U03069,2024-05-07,organic,IN
U03070,2024-04-21,organic,SG
U03071,2024-06-14,referral,SG
U03072,2024-03-25,organic,SG
U03073,2024-05-24,referral,IN
U03074,2024-01-25,organic,AE
U03075,2024-05-15,social,IN
U03076,2024-01-11,referral,US
U03077,2024-02-28,referral,AE
U03078,2024-02-24,social,AE
U03079,2024-06-26,referral,AE
U03080,2024-05-25,referral,IN
U03081,2024-05-01,organic,US
U03082,2024-03-10,paid_ads,IN
U03083,2024-01-12,organic,IN
U03084,2024-01-20,organic,IN
U03085,2024-06-24,organic,IN
U03086,2024-03-12,organic,IN
U03087,2024-05-19,paid_ads,US
U03088,2024-05-24,paid_ads,IN
U03089,2024-06-17,paid_ads,IN
U03090,2024-01-09,referral,US
U03091,2024-02-15,paid_ads,AE
U03092,2024-03-21,organic,US
U03093,2024-01-05,social,IN
U03094,2024-02-23,organic,US
U03095,2024-05-30,paid_ads,IN
U03096,2024-02-06,organic,IN
U03097,2024-04-11,social,US
U03098,2024-01-20,organic,SG
U03099,2024-03-17,referral,IN
U03100,2024-02-11,organic,AE
U03101,2024-05-24,organic,AE
U03102,2024-03-02,organic,IN
U03103,2024-05-25,social,IN
U03104,2024-04-09,organic,IN
U03105,2024-06-22,referral,US
U03106,2024-05-18,social,IN
U03107,2024-03-25,organic,SG
U03108,2024-04-08,organic,SG
U03109,2024-02-05,organic,AE
U03110,2024-06-25,referral,AE
U03111,2024-01-21,paid_ads,IN
U03112,2024-05-08,referral,IN
U03113,2024-03-29,paid_ads,US
U03114,2024-01-14,organic,IN
U03115,2024-01-26,paid_ads,IN
U03116,2024-04-21,organic,IN
U03117,2024-02-29,organic,IN
U03118,2024-01-20,paid_ads,AE
U03119,2024-03-28,referral,US
U03120,2024-06-03,social,SG
U03121,2024-06-06,social,US
U03122,2024-06-01,social,US
U03123,2024-04-11,paid_ads,IN
U03124,2024-03-24,organic,SG
U03125,2024-01-08,social,AE
U03126,2024-06-11,paid_ads,AE
U03127,2024-03-10,organic,SG
U03128,2024-04-25,paid_ads,US
U03129,2024-05-05,paid_ads,IN
U03130,2024-02-28,referral,IN
U03131,2024-04-01,paid_ads,IN
U03132,2024-05-21,organic,IN
U03133,2024-04-06,organic,US
U03134,2024-04-20,organic,AE
U03135,2024-02-17,paid_ads,IN
U03136,2024-06-23,referral,IN
U03137,2024-05-29,organic,IN
U03138,2024-06-18,organic,IN
U03139,2024-04-07,referral,AE
U03140,2024-01-22,referral,AE
U03141,2024-06-07,paid_ads,US
U03142,2024-03-16,social,IN
U03143,2024-03-04,organic,IN
U03144,2024-01-19,organic,AE
U03145,2024-01-22,paid_ads,IN
U03146,2024-03-09,paid_ads,AE
U03147,2024-02-09,social,SG
U03148,2024-04-07,social,IN
U03149,2024-06-11,paid_ads,AE
U03150,2024-02-09,referral,AE
U03151,2024-04-09,organic,IN
U03152,2024-03-22,referral,AE
U03153,2024-04-02,organic,IN
U03154,2024-01-28,referral,AE
U03155,2024-01-24,referral,AE
U03156,2024-01-02,organic,IN
U03157,2024-03-19,paid_ads,IN
U03158,2024-04-23,organic,IN
U03159,2024-04-02,referral,IN
U03160,2024-03-10,referral,SG
U03161,2024-01-27,organic,US
U03162,2024-02-03,paid_ads,IN
U03163,2024-01-23,organic,AE
U03164,2024-02-17,referral,US
U03165,2024-04-20,social,US
U03166,2024-04-24,paid_ads,US
U03167,2024-05-22,paid_ads,IN
U03168,2024-05-22,paid_ads,IN
U03169,2024-05-11,social,AE
U03170,2024-04-14,referral,SG
U03171,2024-01-27,paid_ads,IN
U03172,2024-01-07,organic,AE
U03173,2024-01-23,referral,IN
U03174,2024-03-31,organic,IN
U03175,2024-05-21,paid_ads,IN
U03176,2024-01-24,organic,US
U03177,2024-06-01,social,IN
U03178,2024-06-02,paid_ads,US
U03179,2024-03-24,organic,AE
U03180,2024-04-08,organic,IN
U03181,2024-01-04,referral,IN
U03182,2024-03-15,referral,IN
U03183,2024-04-15,referral,AE
U03184,2024-04-09,social,IN
U03185,2024-01-22,referral,IN
U03186,2024-05-23,referral,IN
U03187,2024-03-03,referral,IN
U03188,2024-05-26,referral,AE
U03189,2024-05-13,paid_ads,US
U03190,2024-02-13,paid_ads,IN
U03191,2024-06-24,referral,SG
U03192,2024-04-07,referral,US
U03193,2024-02-13,paid_ads,SG
U03194,2024-02-05,organic,AE
U03195,2024-03-09,paid_ads,IN
U03196,2024-03-18,referral,AE
U03197,2024-03-09,paid_ads,SG
U03198,2024-05-06,paid_ads,AE
U03199,2024-02-07,organic,IN
U03200,2024-01-17,referral,SG
U03201,2024-02-12,paid_ads,IN
