txn_id,user_id,amount,txn_timestamp,hour_of_day,status
T005635,U04236,4000.21,2024-01-06 02:00:00,2,success
T005636,U04241,5341.45,2024-01-19 20:00:00,20,success
T005637,U04241,6790.29,2024-01-24 20:00:00,20,success
T005638,U04241,4953.83,2024-02-06 20:00:00,20,success
T005639,U04241,4230.4,2024-02-06 20:00:00,20,success
T005640,U04241,6147.69,2024-02-12 20:00:00,20,success
T005641,U04241,3487.4,2024-03-09 20:00:00,20,success
T005642,U04241,2588.29,2024-01-25 20:00:00,20,success
T005643,U04241,1626.97,2024-02-23 20:00:00,20,success
T005644,U04242,2374.22,2024-04-02 17:00:00,17,success
T005645,U04244,3189.35,2024-01-30 14:00:00,14,success
T005646,U04245,2251.54,2024-01-04 22:00:00,22,success
T005647,U04247,1875.09,2024-04-12 06:00:00,6,failed
T005648,U04248,545.99,2024-04-25 14:00:00,14,failed
T005649,U04249,1152.16,2024-04-18 22:00:00,22,success
T005650,U04250,1443.97,2024-02-14 01:00:00,1,success
T005651,U04250,5247.19,2024-02-21 01:00:00,1,success
T005652,U04250,2666.81,2024-03-01 01:00:00,1,success
T005653,U04250,1293.09,2024-02-29 01:00:00,1,success
T005654,U04250,4021.67,2024-03-17 01:00:00,1,success
T005655,U04250,3381.95,2024-03-30 01:00:00,1,success
T005656,U04250,5337.27,2024-02-26 01:00:00,1,success
T005657,U04254,5957.56,2024-04-02 15:00:00,15,success
T005658,U04255,3241.69,2024-05-22 11:00:00,11,success
T005659,U04255,4240.06,2024-05-27 11:00:00,11,success
T005660,U04255,6080.63,2024-06-11 11:00:00,11,success
T005661,U04255,6035.4,2024-06-18 11:00:00,11,success
T005662,U04255,1824.34,2024-05-30 11:00:00,11,success
T005663,U04255,4930.25,2024-06-26 11:00:00,11,success
T005664,U04255,2764.91,2024-07-15 11:00:00,11,success
T005665,U04255,6060.03,2024-06-05 11:00:00,11,success
T005666,U04256,6635.84,2024-04-06 19:00:00,19,success
T005667,U04260,6088.78,2024-06-18 08:00:00,8,success
T005668,U04260,4516.57,2024-06-27 08:00:00,8,success
T005669,U04260,2355.87,2024-06-24 08:00:00,8,success
T005670,U04260,3781.61,2024-06-27 08:00:00,8,success
T005671,U04260,2675.58,2024-07-08 08:00:00,8,success
T005672,U04262,4637.17,2024-03-01 12:00:00,12,failed
T005673,U04262,1368.97,2024-03-04 12:00:00,12,success
T005674,U04262,3957.25,2024-03-03 12:00:00,12,success
T005675,U04262,3675.01,2024-03-07 12:00:00,12,success
T005676,U04262,4717.53,2024-03-29 12:00:00,12,success
T005677,U04262,6566.07,2024-03-21 12:00:00,12,success
T005678,U04265,4133.17,2024-01-21 16:00:00,16,success
T005679,U04268,2093.09,2024-01-08 08:00:00,8,success
T005680,U04268,5847.03,2024-01-14 08:00:00,8,success
T005681,U04268,5914.23,2024-01-10 08:00:00,8,success
T005682,U04268,3391.84,2024-01-11 08:00:00,8,success
T005683,U04268,3935.12,2024-01-12 08:00:00,8,success
T005684,U04271,4740.32,2024-01-31 18:00:00,18,success
T005685,U04271,1236.9,2024-02-09 18:00:00,18,pending
T005686,U04271,2250.86,2024-02-18 18:00:00,18,success
T005687,U04271,5907.19,2024-02-18 18:00:00,18,success
T005688,U04271,1376.05,2024-02-08 18:00:00,18,success
T005689,U04271,3234.97,2024-03-06 18:00:00,18,success
T005690,U04281,4095.47,2024-06-02 16:00:00,16,success
T005691,U04286,4334.82,2024-04-22 02:00:00,2,success
T005692,U04286,4603.86,2024-05-01 02:00:00,2,failed
T005693,U04286,925.24,2024-05-12 02:00:00,2,success
T005694,U04286,5522.09,2024-05-19 02:00:00,2,failed
T005695,U04286,3540.88,2024-05-16 02:00:00,2,success
T005696,U04286,4114.24,2024-05-12 02:00:00,2,success
T005697,U04286,4213.64,2024-05-04 02:00:00,2,success
T005698,U04288,4727.81,2024-02-14 07:00:00,7,success
T005699,U04289,3637.86,2024-06-07 04:00:00,4,success
T005700,U04289,4750.69,2024-06-08 04:00:00,4,success
T005701,U04289,3993.67,2024-06-23 04:00:00,4,success
T005702,U04289,4855.48,2024-06-28 04:00:00,4,success
T005703,U04290,2295.27,2024-04-22 10:00:00,10,success
T005704,U04290,3183.14,2024-04-29 10:00:00,10,success
T005705,U04290,3921.77,2024-04-24 10:00:00,10,success
T005706,U04290,5569.86,2024-05-13 10:00:00,10,pending
T005707,U04290,1209.1,2024-05-24 10:00:00,10,failed
T005708,U04290,4396.57,2024-05-27 10:00:00,10,success
T005709,U04290,3550.59,2024-06-09 10:00:00,10,failed
T005710,U04290,4470.95,2024-04-29 10:00:00,10,success
T005711,U04292,6652.45,2024-01-16 23:00:00,23,failed
T005712,U04292,778.93,2024-01-20 23:00:00,23,success
T005713,U04292,3392.27,2024-02-05 23:00:00,23,success
T005714,U04292,2620.12,2024-02-15 23:00:00,23,success
T005715,U04292,1365.89,2024-01-28 23:00:00,23,success
T005716,U04292,4810.1,2024-02-15 23:00:00,23,success
T005717,U04292,6437.61,2024-03-16 23:00:00,23,success
T005718,U04294,2406.72,2024-03-26 04:00:00,4,success
T005719,U04294,3598.71,2024-03-31 04:00:00,4,success
T005720,U04294,1731.33,2024-04-09 04:00:00,4,success
T005721,U04294,3089.84,2024-04-13 04:00:00,4,pending
T005722,U04299,6147.52,2024-05-23 05:00:00,5,success
T005723,U04299,3101.52,2024-05-30 05:00:00,5,success
T005724,U04299,2882.37,2024-06-08 05:00:00,5,success
T005725,U04299,4788.16,2024-06-13 05:00:00,5,success
T005726,U04299,4024.39,2024-06-08 05:00:00,5,success
T005727,U04299,6339.0,2024-06-27 05:00:00,5,success
T005728,U04299,4493.72,2024-07-22 05:00:00,5,success
T005729,U04301,2855.41,2024-03-12 07:00:00,7,success
T005730,U04304,4374.96,2024-03-18 21:00:00,21,success
T005731,U04304,1389.02,2024-03-26 21:00:00,21,success
T005732,U04304,4947.72,2024-03-22 21:00:00,21,success
T005733,U04304,2377.11,2024-03-30 21:00:00,21,success
T005734,U04304,6908.71,2024-03-26 21:00:00,21,success
T005735,U04305,3338.3,2024-03-03 15:00:00,15,success
T005736,U04305,1922.3,2024-03-05 15:00:00,15,failed
T005737,U04305,763.05,2024-03-13 15:00:00,15,success
T005738,U04305,1338.2,2024-03-09 15:00:00,15,success
T005739,U04305,2368.92,2024-03-15 15:00:00,15,pending
T005740,U04305,5586.53,2024-04-12 15:00:00,15,success
T005741,U04305,4247.7,2024-04-26 15:00:00,15,success
T005742,U04306,2010.24,2024-01-27 13:00:00,13,success
T005743,U04306,4085.01,2024-01-29 13:00:00,13,success
T005744,U04306,2750.56,2024-02-04 13:00:00,13,success
T005745,U04309,3678.17,2024-05-28 03:00:00,3,success
T005746,U04309,3589.59,2024-06-05 03:00:00,3,pending
T005747,U04309,3372.7,2024-06-11 03:00:00,3,success
T005748,U04311,566.9,2024-05-08 10:00:00,10,success
T005749,U04315,4955.76,2024-01-04 10:00:00,10,success
T005750,U04315,1817.03,2024-01-09 10:00:00,10,success
T005751,U04315,871.71,2024-01-18 10:00:00,10,success
T005752,U04315,3418.61,2024-01-22 10:00:00,10,success
T005753,U04315,1744.89,2024-02-01 10:00:00,10,success
T005754,U04315,2340.21,2024-01-24 10:00:00,10,success
T005755,U04315,2902.85,2024-02-27 10:00:00,10,success
T005756,U04315,1654.53,2024-03-14 10:00:00,10,success
T005757,U04320,3124.66,2024-06-12 00:00:00,0,success
T005758,U04320,3410.19,2024-06-22 00:00:00,0,success
T005759,U04320,1553.83,2024-06-16 00:00:00,0,success
T005760,U04320,511.28,2024-07-09 00:00:00,0,failed
T005761,U04320,3084.97,2024-06-24 00:00:00,0,success
T005762,U04320,4651.29,2024-07-27 00:00:00,0,success
T005763,U04320,5957.97,2024-07-30 00:00:00,0,success
T005764,U04322,623.86,2024-05-05 10:00:00,10,success
T005765,U04322,3780.34,2024-05-14 10:00:00,10,success
T005766,U04322,3432.67,2024-05-09 10:00:00,10,success
T005767,U04322,3154.33,2024-05-17 10:00:00,10,success
T005768,U04322,2287.6,2024-05-21 10:00:00,10,success
T005769,U04322,3864.87,2024-06-24 10:00:00,10,success
T005770,U04324,2368.08,2024-01-26 17:00:00,17,success
T005771,U04327,2398.65,2024-02-14 17:00:00,17,success
T005772,U04328,1189.03,2024-06-16 08:00:00,8,pending
T005773,U04328,4386.39,2024-06-17 08:00:00,8,success
T005774,U04328,6104.04,2024-06-22 08:00:00,8,success
T005775,U04332,4669.82,2024-02-02 09:00:00,9,success
T005776,U04332,2681.9,2024-02-12 09:00:00,9,success
T005777,U04332,823.19,2024-02-12 09:00:00,9,success
T005778,U04332,4929.24,2024-02-05 09:00:00,9,success
T005779,U04333,1858.95,2024-03-22 06:00:00,6,pending
T005780,U04336,1861.24,2024-05-07 06:00:00,6,success
T005781,U04336,1411.27,2024-05-12 06:00:00,6,pending
T005782,U04336,6041.06,2024-05-19 06:00:00,6,success
T005783,U04336,1251.61,2024-06-06 06:00:00,6,success
T005784,U04336,1312.59,2024-05-23 06:00:00,6,success
T005785,U04337,4780.74,2024-06-22 09:00:00,9,success
T005786,U04339,5513.42,2024-01-25 10:00:00,10,success
T005787,U04339,6062.79,2024-01-27 10:00:00,10,success
T005788,U04339,2567.93,2024-01-27 10:00:00,10,success
T005789,U04339,4426.98,2024-02-18 10:00:00,10,success
T005790,U04339,3289.98,2024-02-02 10:00:00,10,success
T005791,U04339,4981.03,2024-03-10 10:00:00,10,success
T005792,U04339,3916.68,2024-02-24 10:00:00,10,success
T005793,U04339,3204.4,2024-03-21 10:00:00,10,success
T005794,U04342,5611.46,2024-04-11 02:00:00,2,success
T005795,U04342,1086.93,2024-04-20 02:00:00,2,success
T005796,U04342,1192.71,2024-04-27 02:00:00,2,success
T005797,U04343,6174.63,2024-02-20 19:00:00,19,success
T005798,U04343,1870.33,2024-02-23 19:00:00,19,success
T005799,U04343,3154.32,2024-03-09 19:00:00,19,success
T005800,U04343,5106.68,2024-02-23 19:00:00,19,pending
T005801,U04343,2667.14,2024-03-27 19:00:00,19,success
T005802,U04345,2929.8,2024-04-09 20:00:00,20,failed
T005803,U04351,1340.43,2024-04-24 01:00:00,1,success
T005804,U04352,5050.64,2024-04-30 19:00:00,19,success
T005805,U04352,872.48,2024-05-05 19:00:00,19,success
T005806,U04352,6535.91,2024-05-14 19:00:00,19,failed
T005807,U04352,4313.98,2024-05-18 19:00:00,19,success
T005808,U04352,1545.95,2024-05-12 19:00:00,19,success
T005809,U04352,5909.75,2024-06-09 19:00:00,19,success
T005810,U04354,5860.81,2024-02-28 21:00:00,21,success
T005811,U04355,3023.66,2024-03-10 08:00:00,8,success
T005812,U04355,1034.7,2024-03-16 08:00:00,8,success
T005813,U04355,3687.59,2024-03-14 08:00:00,8,success
T005814,U04355,1081.88,2024-03-28 08:00:00,8,success
T005815,U04355,4021.18,2024-04-15 08:00:00,8,success
T005816,U04355,6718.65,2024-04-14 08:00:00,8,failed
T005817,U04358,999.4,2024-02-11 04:00:00,4,success
T005818,U04358,2490.53,2024-02-20 04:00:00,4,success
T005819,U04359,4499.14,2024-06-29 03:00:00,3,success
T005820,U04359,3860.6,2024-07-05 03:00:00,3,success
T005821,U04359,3112.01,2024-07-19 03:00:00,3,success
T005822,U04359,1340.87,2024-07-02 03:00:00,3,failed
T005823,U04361,711.57,2024-01-27 05:00:00,5,success
T005824,U04361,4789.05,2024-02-03 05:00:00,5,success
T005825,U04361,4498.65,2024-01-31 05:00:00,5,success
T005826,U04361,1241.3,2024-02-20 05:00:00,5,pending
T005827,U04361,5124.44,2024-02-28 05:00:00,5,success
T005828,U04361,2238.06,2024-03-02 05:00:00,5,success
T005829,U04361,740.68,2024-02-14 05:00:00,5,success
T005830,U04361,5650.33,2024-03-02 05:00:00,5,success
T005831,U04362,2000.81,2024-01-25 15:00:00,15,success
T005832,U04363,5644.96,2024-06-22 17:00:00,17,failed
T005833,U04371,3367.96,2024-04-12 11:00:00,11,success
T005834,U04371,4243.43,2024-04-16 11:00:00,11,success
T005835,U04374,4105.27,2024-05-20 17:00:00,17,success
T005836,U04375,3680.61,2024-06-27 14:00:00,14,success
T005837,U04376,5878.87,2024-05-03 05:00:00,5,success
T005838,U04376,3055.28,2024-05-13 05:00:00,5,success
T005839,U04376,4684.1,2024-05-09 05:00:00,5,success
T005840,U04379,2606.69,2024-05-03 21:00:00,21,success
T005841,U04379,3654.9,2024-05-12 21:00:00,21,success
T005842,U04379,5371.98,2024-05-05 21:00:00,21,success
T005843,U04379,5824.38,2024-05-27 21:00:00,21,success
T005844,U04379,3389.48,2024-06-12 21:00:00,21,success
T005845,U04379,6220.19,2024-06-12 21:00:00,21,success
T005846,U04379,6270.34,2024-07-02 21:00:00,21,success
T005847,U04380,6005.37,2024-03-18 16:00:00,16,success
T005848,U04380,1347.01,2024-03-28 16:00:00,16,success
T005849,U04380,1516.03,2024-03-28 16:00:00,16,success
T005850,U04380,1675.19,2024-04-11 16:00:00,16,success
T005851,U04381,1046.51,2024-01-22 04:00:00,4,success
T005852,U04381,1773.81,2024-01-27 04:00:00,4,success
T005853,U04381,1803.8,2024-02-01 04:00:00,4,success
T005854,U04381,4067.89,2024-02-18 04:00:00,4,failed
T005855,U04381,3228.44,2024-01-26 04:00:00,4,success
T005856,U04381,4984.85,2024-02-01 04:00:00,4,failed
T005857,U04381,2748.15,2024-03-10 04:00:00,4,success
T005858,U04386,5961.23,2024-05-15 20:00:00,20,success
T005859,U04391,3534.0,2024-02-02 08:00:00,8,success
T005860,U04396,5396.37,2024-02-20 19:00:00,19,success
T005861,U04396,2280.62,2024-02-26 19:00:00,19,success
T005862,U04399,6659.62,2024-04-20 09:00:00,9,success
T005863,U04405,3534.66,2024-02-11 07:00:00,7,success
T005864,U04407,2434.82,2024-03-09 09:00:00,9,success
T005865,U04407,6499.39,2024-03-11 09:00:00,9,failed
T005866,U04407,6839.36,2024-03-23 09:00:00,9,success
T005867,U04413,2309.33,2024-04-14 22:00:00,22,pending
T005868,U04417,4938.3,2024-05-15 02:00:00,2,success
T005869,U04418,4422.89,2024-05-02 00:00:00,0,success
T005870,U04418,829.74,2024-05-08 00:00:00,0,success
T005871,U04418,585.01,2024-05-06 00:00:00,0,success
T005872,U04418,2035.37,2024-05-17 00:00:00,0,success
T005873,U04418,4328.32,2024-05-30 00:00:00,0,success
T005874,U04418,6717.18,2024-05-07 00:00:00,0,success
T005875,U04420,3716.39,2024-06-30 09:00:00,9,success
T005876,U04420,4401.17,2024-07-09 09:00:00,9,success
T005877,U04420,6107.54,2024-07-12 09:00:00,9,success
T005878,U04420,2073.46,2024-07-24 09:00:00,9,success
T005879,U04420,2694.24,2024-07-20 09:00:00,9,success
T005880,U04420,4033.0,2024-08-19 09:00:00,9,success
T005881,U04420,3038.44,2024-08-05 09:00:00,9,success
T005882,U04420,1982.4,2024-08-04 09:00:00,9,success
T005883,U04425,6468.98,2024-01-31 19:00:00,19,pending
T005884,U04425,2185.04,2024-02-02 19:00:00,19,success
T005885,U04425,5379.74,2024-02-14 19:00:00,19,success
T005886,U04425,1937.16,2024-02-15 19:00:00,19,success
T005887,U04425,3316.37,2024-02-20 19:00:00,19,success
T005888,U04425,1476.82,2024-03-01 19:00:00,19,success
T005889,U04425,3953.91,2024-03-25 19:00:00,19,success
T005890,U04426,1210.44,2024-04-19 14:00:00,14,success
T005891,U04426,4987.16,2024-04-23 14:00:00,14,success
T005892,U04426,3555.67,2024-05-07 14:00:00,14,success
T005893,U04426,3759.6,2024-04-25 14:00:00,14,success
T005894,U04426,2938.02,2024-05-17 14:00:00,14,success
T005895,U04430,1230.48,2024-05-31 14:00:00,14,success
T005896,U04430,2691.24,2024-06-04 14:00:00,14,failed
T005897,U04430,3037.1,2024-06-14 14:00:00,14,success
T005898,U04430,3176.26,2024-06-15 14:00:00,14,failed
T005899,U04430,1172.72,2024-07-10 14:00:00,14,success
T005900,U04430,4365.79,2024-07-15 14:00:00,14,success
T005901,U04430,1317.67,2024-07-24 14:00:00,14,success
T005902,U04430,1010.25,2024-08-02 14:00:00,14,success
T005903,U04435,4641.03,2024-01-27 16:00:00,16,success
T005904,U04435,4848.32,2024-01-28 16:00:00,16,success
T005905,U04435,4217.49,2024-02-08 16:00:00,16,success
T005906,U04435,1053.91,2024-02-23 16:00:00,16,success
T005907,U04435,2433.31,2024-02-04 16:00:00,16,success
T005908,U04435,3957.71,2024-02-16 16:00:00,16,failed
T005909,U04439,4892.24,2024-04-17 01:00:00,1,success
T005910,U04439,4108.16,2024-04-27 01:00:00,1,success
T005911,U04439,838.95,2024-04-29 01:00:00,1,success
T005912,U04439,3812.14,2024-04-20 01:00:00,1,success
T005913,U04439,5787.11,2024-05-11 01:00:00,1,success
T005914,U04439,3597.87,2024-06-01 01:00:00,1,success
T005915,U04439,1739.56,2024-05-29 01:00:00,1,success
T005916,U04439,4654.52,2024-05-29 01:00:00,1,success
T005917,U04441,4317.68,2024-04-11 13:00:00,13,success
T005918,U04441,1624.89,2024-04-14 13:00:00,13,failed
T005919,U04441,3081.79,2024-04-15 13:00:00,13,success
T005920,U04443,1284.45,2024-05-05 01:00:00,1,success
T005921,U04443,5819.93,2024-05-07 01:00:00,1,success
T005922,U04445,3246.95,2024-06-06 00:00:00,0,success
T005923,U04445,3596.44,2024-06-15 00:00:00,0,success
T005924,U04446,3686.74,2024-05-02 14:00:00,14,success
T005925,U04446,1476.19,2024-05-06 14:00:00,14,success
T005926,U04446,4608.42,2024-05-18 14:00:00,14,pending
T005927,U04446,2870.01,2024-05-23 14:00:00,14,success
T005928,U04446,4752.03,2024-05-18 14:00:00,14,success
T005929,U04446,1680.2,2024-05-27 14:00:00,14,success
T005930,U04449,4847.48,2024-03-15 05:00:00,5,success
T005931,U04455,762.12,2024-06-29 14:00:00,14,success
T005932,U04455,1324.3,2024-06-30 14:00:00,14,success
T005933,U04455,6984.48,2024-07-05 14:00:00,14,success
T005934,U04457,4240.35,2024-01-12 12:00:00,12,pending
T005935,U04458,4116.9,2024-04-14 14:00:00,14,success
T005936,U04458,988.75,2024-04-15 14:00:00,14,success
T005937,U04458,3775.04,2024-04-26 14:00:00,14,success
T005938,U04459,3802.03,2024-03-27 03:00:00,3,success
T005939,U04463,5905.01,2024-05-04 03:00:00,3,success
T005940,U04463,934.48,2024-05-12 03:00:00,3,success
T005941,U04463,2636.75,2024-05-12 03:00:00,3,success
T005942,U04463,864.83,2024-05-28 03:00:00,3,success
T005943,U04477,2914.6,2024-03-19 19:00:00,19,success
T005944,U04477,1493.93,2024-03-22 19:00:00,19,success
T005945,U04477,3586.65,2024-03-29 19:00:00,19,failed
T005946,U04482,3767.84,2024-06-05 13:00:00,13,success
T005947,U04482,6683.59,2024-06-15 13:00:00,13,failed
T005948,U04482,4520.8,2024-06-11 13:00:00,13,success
T005949,U04482,2574.49,2024-06-11 13:00:00,13,success
T005950,U04482,4633.47,2024-06-29 13:00:00,13,success
T005951,U04483,6983.12,2024-06-17 19:00:00,19,success
T005952,U04483,3438.8,2024-06-23 19:00:00,19,success
T005953,U04483,4248.04,2024-07-01 19:00:00,19,success
T005954,U04483,4464.45,2024-07-02 19:00:00,19,success
T005955,U04487,5894.39,2024-02-27 21:00:00,21,failed
T005956,U04487,3021.94,2024-03-04 21:00:00,21,failed
T005957,U04487,1710.77,2024-03-02 21:00:00,21,success
T005958,U04487,6896.76,2024-03-01 21:00:00,21,success
T005959,U04487,1541.07,2024-03-22 21:00:00,21,success
T005960,U04492,4662.14,2024-01-17 19:00:00,19,success
T005961,U04492,3411.85,2024-01-25 19:00:00,19,success
T005962,U04492,1775.18,2024-01-27 19:00:00,19,success
T005963,U04492,3591.78,2024-01-23 19:00:00,19,success
T005964,U04498,4430.22,2024-04-17 20:00:00,20,success
T005965,U04499,3962.19,2024-02-07 03:00:00,3,success
T005966,U04502,2963.98,2024-01-10 04:00:00,4,success
T005967,U04504,1799.66,2024-02-20 06:00:00,6,success
T005968,U04504,1170.73,2024-02-24 06:00:00,6,success
T005969,U04504,3806.05,2024-03-07 06:00:00,6,success
T005970,U04504,2755.12,2024-03-12 06:00:00,6,success
T005971,U04504,4594.53,2024-03-31 06:00:00,6,success
T005972,U04506,1233.76,2024-01-18 06:00:00,6,success
T005973,U04506,1956.28,2024-01-22 06:00:00,6,success
T005974,U04506,2684.02,2024-02-07 06:00:00,6,success
T005975,U04507,6556.32,2024-03-08 06:00:00,6,success
T005976,U04509,4504.55,2024-04-30 08:00:00,8,success
T005977,U04512,5467.75,2024-07-02 08:00:00,8,success
T005978,U04512,3426.49,2024-07-09 08:00:00,8,failed
T005979,U04512,1671.51,2024-07-12 08:00:00,8,success
T005980,U04512,3548.03,2024-07-05 08:00:00,8,success
T005981,U04512,1993.81,2024-07-18 08:00:00,8,success
T005982,U04512,6724.99,2024-07-07 08:00:00,8,failed
T005983,U04515,4405.66,2024-04-07 02:00:00,2,success
T005984,U04516,2516.2,2024-05-02 19:00:00,19,success
T005985,U04516,4652.89,2024-05-03 19:00:00,19,failed
T005986,U04516,6804.61,2024-05-08 19:00:00,19,success
T005987,U04516,2205.27,2024-05-20 19:00:00,19,success
T005988,U04518,3764.67,2024-04-13 06:00:00,6,failed
T005989,U04518,4762.3,2024-04-23 06:00:00,6,success
T005990,U04518,743.92,2024-04-21 06:00:00,6,success
T005991,U04518,2640.24,2024-05-10 06:00:00,6,success
T005992,U04518,2349.59,2024-05-15 06:00:00,6,success
T005993,U04518,2438.37,2024-04-18 06:00:00,6,failed
T005994,U04518,2213.82,2024-06-12 06:00:00,6,success
T005995,U04518,4126.78,2024-06-22 06:00:00,6,success
T005996,U04519,1054.5,2024-06-14 11:00:00,11,success
T005997,U04520,2837.99,2024-02-05 01:00:00,1,success
T005998,U04522,3150.43,2024-01-09 19:00:00,19,success
T005999,U04525,1458.3,2024-05-09 08:00:00,8,success
T006000,U04525,4603.15,2024-05-16 08:00:00,8,success
T006001,U04525,3068.5,2024-05-29 08:00:00,8,success
T006002,U04526,4835.04,2024-06-04 10:00:00,10,success
T006003,U04526,2960.38,2024-06-14 10:00:00,10,success
T006004,U04526,1337.77,2024-06-12 10:00:00,10,success
T006005,U04526,3321.06,2024-06-10 10:00:00,10,success
T006006,U04526,3587.46,2024-06-12 10:00:00,10,success
T006007,U04526,4996.32,2024-07-19 10:00:00,10,pending
T006008,U04526,2620.79,2024-06-28 10:00:00,10,failed
T006009,U04527,4762.18,2024-04-28 00:00:00,0,success
T006010,U04527,4197.97,2024-05-07 00:00:00,0,success
T006011,U04527,2983.92,2024-05-18 00:00:00,0,failed
T006012,U04527,2373.41,2024-05-01 00:00:00,0,success
T006013,U04527,2781.76,2024-05-26 00:00:00,0,failed
T006014,U04527,2450.94,2024-05-18 00:00:00,0,success
T006015,U04531,4054.22,2024-05-23 13:00:00,13,success
T006016,U04531,2548.49,2024-05-31 13:00:00,13,success
T006017,U04531,1712.49,2024-05-27 13:00:00,13,success
T006018,U04531,1535.95,2024-06-04 13:00:00,13,success
T006019,U04531,2845.25,2024-07-02 13:00:00,13,success
T006020,U04531,1768.47,2024-06-12 13:00:00,13,success
T006021,U04537,1300.71,2024-01-26 13:00:00,13,success
T006022,U04537,5860.7,2024-02-04 13:00:00,13,success
T006023,U04537,2159.23,2024-02-03 13:00:00,13,success
T006024,U04537,811.59,2024-02-16 13:00:00,13,success
T006025,U04537,768.74,2024-02-11 13:00:00,13,failed
T006026,U04537,4835.29,2024-03-16 13:00:00,13,failed
T006027,U04537,1396.1,2024-03-08 13:00:00,13,success
T006028,U04537,2994.45,2024-03-08 13:00:00,13,success
T006029,U04543,4126.49,2024-05-29 02:00:00,2,success
T006030,U04544,4662.63,2024-02-27 15:00:00,15,failed
T006031,U04545,1703.07,2024-02-27 23:00:00,23,success
T006032,U04545,2563.85,2024-03-01 23:00:00,23,success
T006033,U04551,513.95,2024-06-17 11:00:00,11,success
T006034,U04551,3858.02,2024-06-19 11:00:00,11,success
T006035,U04551,2268.63,2024-06-23 11:00:00,11,success
T006036,U04551,2726.19,2024-06-23 11:00:00,11,success
T006037,U04551,4988.14,2024-07-07 11:00:00,11,success
T006038,U04552,3042.85,2024-04-16 13:00:00,13,success
T006039,U04555,1268.42,2024-06-25 23:00:00,23,success
T006040,U04558,5589.38,2024-02-06 11:00:00,11,success
T006041,U04558,2232.06,2024-02-12 11:00:00,11,failed
T006042,U04558,2321.27,2024-02-22 11:00:00,11,success
T006043,U04558,833.83,2024-03-04 11:00:00,11,success
T006044,U04558,1258.23,2024-02-10 11:00:00,11,success
T006045,U04558,2521.59,2024-02-16 11:00:00,11,success
T006046,U04564,4958.26,2024-03-08 04:00:00,4,success
T006047,U04564,5480.81,2024-03-18 04:00:00,4,success
T006048,U04567,2579.48,2024-06-16 19:00:00,19,success
T006049,U04569,2508.34,2024-04-21 16:00:00,16,success
T006050,U04569,2688.37,2024-04-24 16:00:00,16,success
T006051,U04569,5171.74,2024-04-27 16:00:00,16,success
T006052,U04569,2627.82,2024-05-06 16:00:00,16,success
T006053,U04569,3723.24,2024-04-29 16:00:00,16,success
T006054,U04569,1825.69,2024-05-26 16:00:00,16,success
T006055,U04569,4553.17,2024-06-14 16:00:00,16,success
T006056,U04571,2183.78,2024-03-31 08:00:00,8,success
T006057,U04571,3174.97,2024-04-03 08:00:00,8,success
T006058,U04572,4765.57,2024-04-28 21:00:00,21,success
T006059,U04575,1576.63,2024-05-03 14:00:00,14,success
T006060,U04581,2846.21,2024-06-01 03:00:00,3,success
T006061,U04581,2425.84,2024-06-10 03:00:00,3,success
T006062,U04581,3872.53,2024-06-21 03:00:00,3,success
T006063,U04585,3321.45,2024-06-21 03:00:00,3,success
T006064,U04586,4748.04,2024-04-07 03:00:00,3,success
T006065,U04589,1825.46,2024-06-02 06:00:00,6,success
T006066,U04590,2022.14,2024-06-08 10:00:00,10,success
T006067,U04590,1143.13,2024-06-10 10:00:00,10,success
T006068,U04590,3736.76,2024-06-14 10:00:00,10,pending
T006069,U04590,6264.25,2024-07-05 10:00:00,10,success
T006070,U04593,1931.07,2024-06-27 02:00:00,2,success
T006071,U04593,2228.92,2024-07-06 02:00:00,2,success
T006072,U04593,1544.89,2024-07-15 02:00:00,2,success
T006073,U04593,2252.32,2024-07-15 02:00:00,2,success
T006074,U04593,5236.54,2024-07-09 02:00:00,2,success
T006075,U04593,821.41,2024-07-22 02:00:00,2,success
T006076,U04595,962.24,2024-05-06 04:00:00,4,success
T006077,U04597,6961.03,2024-03-30 19:00:00,19,success
T006078,U04599,2452.64,2024-06-14 20:00:00,20,success
T006079,U04599,1884.53,2024-06-22 20:00:00,20,success
T006080,U04599,1196.06,2024-06-24 20:00:00,20,success
T006081,U04599,3465.31,2024-06-26 20:00:00,20,success
T006082,U04599,5164.1,2024-07-04 20:00:00,20,success
T006083,U04599,6138.7,2024-07-14 20:00:00,20,success
T006084,U04599,5485.99,2024-08-01 20:00:00,20,success
T006085,U04599,731.89,2024-07-12 20:00:00,20,success
T006086,U04602,2550.01,2024-03-08 11:00:00,11,success
T006087,U04604,5956.4,2024-06-18 12:00:00,12,success
T006088,U04607,4692.62,2024-02-09 13:00:00,13,pending
T006089,U04610,4938.79,2024-01-18 00:00:00,0,success
T006090,U04610,4213.63,2024-01-26 00:00:00,0,success
T006091,U04610,2453.78,2024-01-22 00:00:00,0,failed
T006092,U04610,1868.04,2024-02-11 00:00:00,0,success
T006093,U04610,1280.98,2024-01-30 00:00:00,0,success
T006094,U04610,4077.67,2024-03-08 00:00:00,0,success
T006095,U04610,1322.5,2024-02-23 00:00:00,0,success
T006096,U04610,2476.91,2024-02-29 00:00:00,0,success
T006097,U04612,570.19,2024-04-15 05:00:00,5,success
T006098,U04612,2748.45,2024-04-16 05:00:00,5,success
